STATIONS_ID;MESS_DATUM_BEGINN;MESS_DATUM_ENDE;QN_4;MO_N;MO_TT;MO_TX;MO_TN;MO_FK;MX_TX;MX_FX;MX_TN;MO_SD_S;QN_6;MO_RR;MX_RS;eor
       5705;18810101;18810131;    5;  -999;   -999;   -1.80;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18810201;18810228;    5;  -999;   -999;    4.50;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18810301;18810331;    5;  -999;   -999;    9.30;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18810401;18810430;    5;  -999;   -999;   12.60;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18810501;18810531;    5;  -999;   -999;   19.70;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18810601;18810630;    5;  -999;   -999;   23.10;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18810701;18810731;    5;  -999;   -999;   26.80;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18810801;18810831;    5;  -999;   -999;   22.80;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18810901;18810930;    5;  -999;   -999;   17.60;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18811001;18811031;    5;  -999;   -999;    9.10;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18811101;18811130;    5;  -999;   -999;    9.30;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18811201;18811231;    5;  -999;   -999;    3.30;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18820101;18820131;    5;  -999;   -999;    2.20;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18820201;18820228;    5;  -999;   -999;    6.00;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18820301;18820331;    5;  -999;   -999;   12.50;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18820401;18820430;    5;  -999;   -999;   14.80;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18820501;18820531;    5;  -999;   -999;   19.40;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18820601;18820630;    5;  -999;   -999;   21.00;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18820701;18820731;    5;  -999;   -999;   23.30;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18820801;18820831;    5;  -999;   -999;   20.70;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18820901;18820930;    5;  -999;   -999;   17.70;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18821001;18821031;    5;  -999;   -999;   13.10;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18821101;18821130;    5;  -999;   -999;    7.30;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18821201;18821231;    5;  -999;   -999;    3.60;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18830101;18830131;    5;  -999;   -999;    3.10;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18830201;18830228;    5;  -999;   -999;    6.20;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18830301;18830331;    5;  -999;   -999;    4.20;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18830401;18830430;    5;  -999;   -999;   13.70;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18830501;18830531;    5;  -999;   -999;   20.60;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18830601;18830630;    5;  -999;   -999;   24.10;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18830701;18830731;    5;  -999;   -999;   22.70;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18830801;18830831;    5;  -999;   -999;   22.80;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18830901;18830930;    5;  -999;   -999;   19.60;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18831001;18831031;    5;  -999;   -999;   12.90;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18831101;18831130;    5;  -999;   -999;    7.70;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18831201;18831231;    5;  -999;   -999;    3.70;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18840101;18840131;    5;  -999;   -999;    5.90;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18840201;18840229;    5;  -999;   -999;    6.70;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18840301;18840331;    5;  -999;   -999;   11.30;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18840401;18840430;    5;  -999;   -999;   13.20;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18840501;18840531;    5;  -999;   -999;   20.30;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18840601;18840630;    5;  -999;   -999;   19.40;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18840701;18840731;    5;  -999;   -999;   26.20;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18840801;18840831;    5;  -999;   -999;   24.80;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18840901;18840930;    5;  -999;   -999;   21.10;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18841001;18841031;    5;  -999;   -999;   11.70;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18841101;18841130;    5;  -999;   -999;    5.40;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18841201;18841231;    5;  -999;   -999;    4.40;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18850101;18850131;    5;  -999;   -999;    0.90;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18850201;18850228;    5;  -999;   -999;    7.80;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18850301;18850331;    5;  -999;   -999;    8.30;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18850401;18850430;    5;  -999;   -999;   17.40;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18850501;18850531;    5;  -999;   -999;   16.70;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18850601;18850630;    5;  -999;   -999;   24.80;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18850701;18850731;    5;  -999;   -999;   24.20;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18850801;18850831;    5;  -999;   -999;   21.80;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18850901;18850930;    5;  -999;   -999;   18.80;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18851001;18851031;    5;  -999;   -999;   12.10;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18851101;18851130;    5;  -999;   -999;    6.80;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18851201;18851231;    5;  -999;   -999;    2.00;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18860101;18860131;    5;  -999;   -999;    1.80;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18860201;18860228;    5;  -999;   -999;    1.60;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18860301;18860331;    5;  -999;   -999;    6.80;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18860401;18860430;    5;  -999;   -999;   16.50;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18860501;18860531;    5;  -999;   -999;   20.20;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18860601;18860630;    5;  -999;   -999;   20.10;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18860701;18860731;    5;  -999;   -999;   23.80;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18860801;18860831;    5;  -999;   -999;   24.60;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18860901;18860930;    5;  -999;   -999;   22.60;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18861001;18861031;    5;  -999;   -999;   15.00;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18861101;18861130;    5;  -999;   -999;    8.20;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18861201;18861231;    5;  -999;   -999;    4.20;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18870101;18870131;    5;  -999;   -999;   -2.40;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18870201;18870228;    5;  -999;   -999;    2.90;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18870301;18870331;    5;  -999;   -999;    6.10;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18870401;18870430;    5;  -999;   -999;   15.20;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18870501;18870531;    5;  -999;   -999;   16.90;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18870601;18870630;    5;  -999;   -999;   23.20;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18870701;18870731;    5;  -999;   -999;   27.20;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18870801;18870831;    5;  -999;   -999;   23.80;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18870901;18870930;    5;  -999;   -999;   17.80;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18871001;18871031;    5;  -999;   -999;    9.90;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18871101;18871130;    5;  -999;   -999;    5.70;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18871201;18871231;    5;  -999;   -999;    1.90;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18880101;18880131;    5;  -999;   -999;    0.40;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18880201;18880229;    5;  -999;   -999;    1.80;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18880301;18880331;    5;  -999;   -999;    6.60;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18880401;18880430;    5;  -999;   -999;   12.30;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18880501;18880531;    5;  -999;   -999;   19.80;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18880601;18880630;    5;  -999;   -999;   23.20;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18880701;18880731;    5;  -999;   -999;   20.60;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18880801;18880831;    5;  -999;   -999;   21.60;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18880901;18880930;    5;  -999;   -999;   19.50;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18881001;18881031;    5;  -999;   -999;   11.40;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18881101;18881130;    5;  -999;   -999;    7.10;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18881201;18881231;    5;  -999;   -999;    2.40;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18890101;18890131;    5;  -999;   -999;    1.10;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18890201;18890228;    5;  -999;   -999;    1.30;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18890301;18890331;    5;  -999;   -999;    5.50;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18890401;18890430;    5;  -999;   -999;   13.10;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18890501;18890531;    5;  -999;   -999;   22.60;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18890601;18890630;    5;  -999;   -999;   25.30;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18890701;18890731;    5;  -999;   -999;   23.20;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18890801;18890831;    5;  -999;   -999;   22.00;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18890901;18890930;    5;  -999;   -999;   17.10;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18891001;18891031;    5;  -999;   -999;   12.50;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18891101;18891130;    5;  -999;   -999;    5.50;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18891201;18891231;    5;  -999;   -999;    1.20;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18900101;18900131;    5;  -999;   -999;    5.10;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18900201;18900228;    5;  -999;   -999;    1.40;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18900301;18900331;    5;  -999;   -999;    9.60;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18900401;18900430;    5;  -999;   -999;   14.30;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18900501;18900531;    5;  -999;   -999;   21.10;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18900601;18900630;    5;  -999;   -999;   21.20;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18900701;18900731;    5;  -999;   -999;   21.60;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18900801;18900831;    5;  -999;   -999;   23.20;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18900901;18900930;    5;  -999;   -999;   19.90;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18901001;18901031;    5;  -999;   -999;   11.90;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18901101;18901130;    5;  -999;   -999;    7.30;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18901201;18901231;    5;  -999;   -999;   -0.50;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18910101;18910131;    5;  -999;   -999;   -1.00;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18910201;18910228;    5;  -999;   -999;    4.80;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18910301;18910331;    5;  -999;   -999;    8.70;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18910401;18910430;    5;  -999;   -999;   11.70;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18910501;18910531;    5;  -999;   -999;   20.20;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18910601;18910630;    5;  -999;   -999;   21.30;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18910701;18910731;    5;  -999;   -999;   23.20;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18910801;18910831;    5;  -999;   -999;   22.40;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18910901;18910930;    5;  -999;   -999;   20.50;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18911001;18911031;    5;  -999;   -999;   15.10;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18911101;18911130;    5;  -999;   -999;    6.40;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18911201;18911231;    5;  -999;   -999;    5.00;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18920101;18920131;    5;  -999;   -999;    2.00;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18920201;18920229;    5;  -999;   -999;    4.70;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18920301;18920331;    5;  -999;   -999;    8.00;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18920401;18920430;    5;  -999;   -999;   15.50;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18920501;18920531;    5;  -999;   -999;   20.10;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18920601;18920630;    5;  -999;   -999;   22.80;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18920701;18920731;    5;  -999;   -999;   23.70;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18920801;18920831;    5;  -999;   -999;   26.20;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18920901;18920930;    5;  -999;   -999;   20.80;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18921001;18921031;    5;  -999;   -999;   12.30;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18921101;18921130;    5;  -999;   -999;    6.30;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18921201;18921231;    5;  -999;   -999;    1.10;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18930101;18930131;    5;  -999;   -999;   -3.80;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18930201;18930228;    5;  -999;   -999;    6.70;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18930301;18930331;    5;  -999;   -999;   11.00;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18930401;18930430;    5;  -999;   -999;   18.10;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18930501;18930531;    5;  -999;   -999;   19.80;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18930601;18930630;    5;  -999;   -999;   24.00;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18930701;18930731;    5;  -999;   -999;   25.00;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18930801;18930831;    5;  -999;   -999;   24.80;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18930901;18930930;    5;  -999;   -999;   19.30;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18931001;18931031;    5;  -999;   -999;   15.10;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18931101;18931130;    5;  -999;   -999;    5.80;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18931201;18931231;    5;  -999;   -999;    2.70;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18940101;18940131;    5;  -999;   -999;    1.90;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18940201;18940228;    5;  -999;   -999;    6.50;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18940301;18940331;    5;  -999;   -999;   11.30;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18940401;18940430;    5;  -999;   -999;   18.30;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18940501;18940531;    5;  -999;   -999;   18.20;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18940601;18940630;    5;  -999;   -999;   21.30;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18940701;18940731;    5;  -999;   -999;   25.10;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18940801;18940831;    5;  -999;   -999;   22.40;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18940901;18940930;    5;  -999;   -999;   17.20;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18941001;18941031;    5;  -999;   -999;   12.80;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18941101;18941130;    5;  -999;   -999;    8.50;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18941201;18941231;    5;  -999;   -999;    3.10;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18950101;18950131;    5;  -999;   -999;   -0.50;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18950201;18950228;    5;  -999;   -999;   -2.50;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18950301;18950331;    5;  -999;   -999;    7.20;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18950401;18950430;    5;  -999;   -999;   16.20;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18950501;18950531;    5;  -999;   -999;   19.40;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18950601;18950630;    5;  -999;   -999;   23.10;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18950701;18950731;    5;  -999;   -999;   24.80;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18950801;18950831;    5;  -999;   -999;   23.80;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18950901;18950930;    5;  -999;   -999;   24.10;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18951001;18951031;    5;  -999;   -999;   12.90;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18951101;18951130;    5;  -999;   -999;    9.40;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18951201;18951231;    5;  -999;   -999;    3.50;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18960101;18960131;    5;  -999;   -999;    2.40;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18960201;18960229;    5;  -999;   -999;    4.10;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18960301;18960331;    5;  -999;   -999;   12.30;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18960401;18960430;    5;  -999;   -999;   12.40;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18960501;18960531;    5;  -999;   -999;   18.20;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18960601;18960630;    5;  -999;   -999;   23.60;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18960701;18960731;    5;  -999;   -999;   23.70;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18960801;18960831;    5;  -999;   -999;   20.40;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18960901;18960930;    5;  -999;   -999;   18.50;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18961001;18961031;    5;  -999;   -999;   13.60;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18961101;18961130;    5;  -999;   -999;    5.70;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18961201;18961231;    5;  -999;   -999;    2.30;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18970101;18970131;    5;  -999;   -999;    0.60;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18970201;18970228;    5;  -999;   -999;    6.80;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18970301;18970331;    5;  -999;   -999;   11.40;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18970401;18970430;    5;  -999;   -999;   14.10;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18970501;18970531;    5;  -999;   -999;   17.30;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18970601;18970630;    5;  -999;   -999;   24.10;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18970701;18970731;    5;  -999;   -999;   23.60;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18970801;18970831;    5;  -999;   -999;   23.50;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18970901;18970930;    5;  -999;   -999;   17.00;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18971001;18971031;    5;  -999;   -999;   12.50;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18971101;18971130;    5;  -999;   -999;    6.40;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18971201;18971231;    5;  -999;   -999;    3.40;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18980101;18980131;    5;  -999;   -999;    4.00;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18980201;18980228;    5;  -999;   -999;    5.60;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18980301;18980331;    5;  -999;   -999;    8.70;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18980401;18980430;    5;  -999;   -999;   14.00;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18980501;18980531;    5;  -999;   -999;   17.80;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18980601;18980630;    5;  -999;   -999;   21.60;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18980701;18980731;    5;  -999;   -999;   20.70;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18980801;18980831;    5;  -999;   -999;   25.30;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18980901;18980930;    5;  -999;   -999;   20.40;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18981001;18981031;    5;  -999;   -999;   14.30;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18981101;18981130;    5;  -999;   -999;    7.70;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18981201;18981231;    5;  -999;   -999;    6.10;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18990101;18990131;    5;  -999;   -999;    5.70;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18990201;18990228;    5;  -999;   -999;    7.30;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18990301;18990331;    5;  -999;   -999;   10.30;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18990401;18990430;    5;  -999;   -999;   14.20;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18990501;18990531;    5;  -999;   -999;   17.70;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18990601;18990630;    5;  -999;   -999;   21.90;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18990701;18990731;    5;  -999;   -999;   23.30;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18990801;18990831;    5;  -999;   -999;   24.10;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18990901;18990930;    5;  -999;   -999;   18.10;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18991001;18991031;    5;  -999;   -999;   14.00;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18991101;18991130;    5;  -999;   -999;    9.50;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;18991201;18991231;    5;  -999;   -999;    0.10;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;19000101;19000131;    5;  -999;   -999;    4.00;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;19000201;19000228;    5;  -999;   -999;    6.20;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;19000301;19000331;    5;  -999;   -999;    6.40;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;19000401;19000430;    5;  -999;   -999;   13.30;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;19000501;19000531;    5;  -999;   -999;   17.70;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;19000601;19000630;    5;  -999;   -999;   23.20;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5705;19000701;19000731;    5;  -999;   -999;   25.50;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
